7.84	0.047145085953273436	0.374	-0.4559003970637914	1.4	1.0
31.36	0.029951146446589014	0.9604	-0.7293431758673806	1.4	1.0
70.55999999999997	0.023530938300763034	1.6906	-0.8236268170073857	1.4	1.0
125.44	0.020530130155086822	2.5964	-0.7915652824367986	1.4	1.0
195.99999999999994	0.018655984613984593	3.6502	-0.5489741575931203	1.4	1.0
282.2399999999999	0.01875899087563474	5.2544	-0.1672000233355883	1.4	1.0
384.1599999999998	0.01688519357220389	6.512	0.5974032139962314	1.4	1.0
501.76	0.016409880985999548	8.2692	1.6317323088239921	1.4	1.0
635.0399999999998	0.0160457001470693	10.1568	2.995901098559825	1.4	1.0
783.9999999999998	0.015404650289067692	12.113	4.62457133227021	1.4	1.0
948.6399999999998	0.01475708931732732	13.9784	6.44623513591103	1.4	1.0
1128.9599999999996	0.014339430822448236	16.1548	8.739574329206915	1.4	1.0
1324.9599999999996	0.014147921632895808	18.709	11.382613127048625	1.4	1.0
1536.6399999999992	0.013589604595148965	20.8342	14.094054452690337	1.4	1.0
1763.9999999999993	0.013489442066619861	23.7402	17.524344493241102	1.4	1.0
2007.04	0.01310253261021754	26.3132	21.028661254150567	1.4	1.0
2265.759999999999	0.012621352476559175	28.7044	24.588895352353536	1.4	1.0
2540.1599999999994	0.012191031064424571	31.0948	28.345135112594992	1.4	1.0
2830.239999999999	0.011849887205341492	33.483	32.17554664750155	1.4	1.0
3135.999999999999	0.011721927229672633	36.8326	37.25519942761414	1.4	1.0
12.959999999999999	0.04070803679883974	0.5386	-0.7060361647773882	1.8	1.0
51.839999999999996	0.026816370203997058	1.4032	-1.1848632863660917	1.8	1.0
116.63999999999999	0.022489773076561075	2.6126	-1.5040790890201472	1.8	1.0
207.35999999999999	0.020850287643834634	4.292	-1.6714695279621	1.8	1.0
323.99999999999994	0.019789970532080106	6.4158	-1.4430607190704718	1.8	1.0
466.55999999999995	0.020181926915252536	9.4642	-0.7718588176742288	1.8	1.0
635.0399999999998	0.01973171853273691	12.5554	0.47163314163415226	1.8	1.0
829.4399999999999	0.02042753223142526	16.994	2.526836018078605	1.8	1.0
1049.76	0.02061880511309628	21.5882	5.344337931535555	1.8	1.0
1295.9999999999998	0.020551073221296876	26.6282	9.012535055355546	1.8	1.0
1568.16	0.02040297818142897	32.0482	13.6933472203764	1.8	1.0
1866.2399999999998	0.021014138033596426	39.2902	19.969218495895422	1.8	1.0
2190.24	0.020978574977887507	46.0896	26.970606046637684	1.8	1.0
2540.1599999999994	0.02053712093926904	52.097	33.91931503604507	1.8	1.0
2916.0	0.020991362618970562	61.32	44.08506084078099	1.8	1.0
3317.7599999999998	0.020707291852259984	68.7912	53.600128084109876	1.8	1.0
3745.439999999999	0.020177750351105302	75.6604	63.29807043579904	1.8	1.0
4199.04	0.021274653477821783	89.1366	79.32686923635052	1.8	1.0
4678.5599999999995	0.02045618903111542	95.9182	90.6034050203491	1.8	1.0
5183.999999999999	0.019963554413341314	103.4166	102.9093947107677	1.8	1.0
10.240000000000002	0.043624656346015374	0.4492	-0.5694338090867263	1.6	1.0
40.96000000000001	0.02773879644447502	1.1362	-0.9043645173266451	1.6	1.0
92.16	0.023019689871596492	2.117	-1.1618534371948699	1.6	1.0
163.84000000000003	0.02027326892738515	3.3208	-1.1558489797236726	1.6	1.0
256.0	0.019428117699415975	5.0148	-0.9527043067884621	1.6	1.0
368.64	0.018402523844834647	6.8678	-0.3800149399587318	1.6	1.0
501.76	0.018278863279566303	9.1424	0.5842900018718807	1.6	1.0
655.3600000000001	0.01769620865654183	11.6088	1.9802508615440526	1.6	1.0
829.4399999999999	0.0180388094459444	14.9514	4.010539941243999	1.6	1.0
1024.0	0.01776914759996696	18.1956	6.539992799432625	1.6	1.0
1239.0400000000002	0.017788125782045378	22.1746	9.88364942392723	1.6	1.0
1474.56	0.017384154847293498	25.6286	13.294671193546886	1.6	1.0
1730.5600000000002	0.016860430209355626	29.1726	17.329811326031116	1.6	1.0
2007.04	0.01650775390622167	32.9806	21.81704474544357	1.6	1.0
2304.0	0.01629944126091213	37.5342	27.228694334975533	1.6	1.0
2621.4400000000005	0.016443151595816292	43.0948	33.9559377868611	1.6	1.0
2959.3599999999997	0.015857071014746767	47.1506	39.87120211799555	1.6	1.0
3317.7599999999998	0.015544793770656096	51.717	46.570537081544806	1.6	1.0
3696.64	0.015357810293820946	56.6446	53.82884879213059	1.6	1.0
4096.0	0.014641189529239117	60.0746	60.21253745937923	1.6	1.0
16.0	0.03737918006771218	0.6038	-0.8088334597750849	2.0	1.0
64.0	0.0264893271750439	1.6764	-1.4795924197746855	2.0	1.0
143.99999999999997	0.021996351741898276	3.182	-1.944009497667244	2.0	1.0
256.0	0.021666579371993545	5.5452	-2.3139222813241007	2.0	1.0
399.99999999999994	0.021192073768166127	8.5478	-2.162657571818302	2.0	1.0
575.9999999999999	0.021285509240123825	12.2946	-1.3120026245254548	2.0	1.0
783.9999999999998	0.02228824329720003	17.4842	0.29104264491495846	2.0	1.0
1024.0	0.023105378678235464	23.7256	3.158639085415774	2.0	1.0
1295.9999999999998	0.024179316785706288	31.405	7.381318693757488	2.0	1.0
1599.9999999999998	0.025055990908196657	40.006	13.111473084983299	2.0	1.0
1936.0	0.025122810073566045	48.6228	20.27788272769354	2.0	1.0
2303.9999999999995	0.02585764954754539	59.5118	29.5294131498619	2.0	1.0
2703.9999999999995	0.025995809465211142	70.2376	40.23919592249946	2.0	1.0
3135.999999999999	0.027493177858774715	86.328	55.584001190709046	2.0	1.0
