1296.0000000000002	0.0003183684417577464	0.4184	-0.5103568971190505	1.8
5184.000000000001	0.00018746212977647657	0.9584	-0.7045242112488357	1.8
11664.0	0.00014737485955443552	1.692	-0.7964016997487765	1.8
20736.000000000004	0.0001260731756454324	2.6072	-0.7277936387786532	1.8
32400.0	0.00011329072701550995	3.6894	-0.4591391998282573	1.8
46656.0	0.00011005861325102198	5.1492	0.012611122808223815	1.8
63503.99999999999	0.00010798915060538642	6.8574	0.7353498776959665	1.8
82944.00000000001	0.00010593387780312575	8.8118	1.8496417653527086	1.8
104976.00000000001	0.00010619009784166198	11.217	3.417059015092794	1.8
129600.0	0.0001073847041377673	13.9358	5.4226036898916705	1.8
156816.00000000003	0.00010589962622752697	16.6356	7.782325758707862	1.8
186624.0	0.00010273425048130446	19.2384	10.448517059381013	1.8
219024.00000000003	0.0001038074340537783	22.738	13.891965044088089	1.8
254015.99999999997	0.00010564273185175917	26.755	18.03749853567538	1.8
291600.0	0.00010550929138985704	30.6694	22.614590534838108	1.8
331776.00000000006	0.00010284464448344333	34.1934	27.31270781525132	1.8
374544.0	0.0001031254791477509	38.5946	32.918660097123166	1.8
419904.00000000006	0.00010400771553824433	43.853	39.86243320484401	1.8
467856.0	0.00010164526718954472	47.4038	45.30491018340155	1.8
518400.0	0.00010229676541958683	52.9546	53.17938875586998	1.8
1600.0000000000002	0.0002956580582138101	0.4856	-0.6064271646420664	2.0
6400.000000000001	0.00017631155036294092	1.1102	-0.8603504097727975	2.0
14399.999999999998	0.00014486363390086465	2.0376	-1.051518173270864	2.0
25600.000000000004	0.00012783467961779128	3.272	-1.0216383275542167	2.0
40000.0	0.000120098506514662	4.7906	-0.7749640162037044	2.0
57599.99999999999	0.00011600638969080193	6.698	-0.20333325476476355	2.0
78399.99999999999	0.000117445740947083	9.2736	0.791024838552259	2.0
102400.00000000001	0.00011466974957218894	11.8344	2.2265089164086023	2.0
129600.0	0.00012647184927603067	16.3994	4.552238387289718	2.0
160000.0	0.00012594525049191522	20.1386	7.404539064186417	2.0
193600.00000000003	0.0001315776893490576	25.3536	11.260547642783482	2.0
230399.99999999997	0.00013358718076674717	30.745	16.054778904409464	2.0
270400.0	0.00013849764271461624	37.4926	22.324924313648708	2.0
313599.99999999994	0.0001396275102281481	43.8016	28.97290342603138	2.0
360000.0	0.00014130854978472226	50.925	36.90301827883087	2.0
409600.00000000006	0.00014656298027844637	60.0782	47.16670654898773	2.0
462399.99999999994	0.0001449628318728807	67.0052	56.42402442970151	2.0
518400.0	0.00014888016579117874	77.1736	69.03994883210338	2.0
577600.0	0.0001470453702921157	84.8324	80.25789475046231	2.0
640000.0	0.00014433995563888647	92.321	92.06126059943662	2.0
1936.0000000000007	0.0002799800041564173	0.527	-0.6828588782139535	2.2
7744.000000000003	0.0001707831400778742	1.3284	-1.0681075891596574	2.2
17424.0	0.0001401939685068016	2.4608	-1.3167628354178225	2.2
30976.00000000001	0.000128357479136478	3.9684	-1.3772976308222455	2.2
48400.00000000001	0.00012792855210020182	6.1606	-1.1820100054143061	2.2
69696.0	0.0001279728421096384	8.88	-0.533842919932637	2.2
94863.99999999999	0.00012697843195009375	12.0932	0.6774422192435302	2.2
123904.00000000004	0.0001418191409261435	17.5102	2.8163629055765704	2.2
156816.00000000003	0.00014240013015297669	22.285	5.711989027220793	2.2
193600.00000000003	0.00015321926045309804	29.6886	10.31456257815039	2.2
234256.00000000006	0.00015752051068608616	37.0342	16.077989530431125	2.2
278784.0	0.00016553292113506455	46.058	23.46433158462516	2.2
327184.00000000006	0.0001838453951863146	60.1148	34.92330835928982	2.2
379455.99999999994	0.00019047463646833715	72.3392	47.05277853481196	2.2
435600.00000000006	0.0001976990793994329	86.2568	61.793397471861496	2.2
495616.0000000002	0.00020351848145772799	100.6568	78.06024421774471	2.2
559504.0	0.0002091144453672545	116.8982	97.35122649406267	2.2
627264.0000000001	0.00022710090431524995	142.4262	126.51854354829581	2.2
698896.0	0.00022895612280078605	159.7712	150.19933664535696	2.2
774400.0000000001	0.00023735475198112193	183.8438	182.11690541135962	2.2
2304.0000000000005	0.0002576416479900231	0.5912	-0.764161534112736	2.4
9216.000000000002	0.0001662514756553247	1.536	-1.271566972924861	2.4
20735.999999999996	0.00013831284430059125	2.8734	-1.6400768636481993	2.4
36864.00000000001	0.00012870695319252358	4.742	-1.7894146252493472	2.4
57599.99999999999	0.00013182643700332633	7.6104	-1.6515949066516935	2.4
82943.99999999999	0.00013828144328844184	11.3974	-0.9791848714905955	2.4
112895.99999999997	0.00014510522981812048	16.3982	0.6080179543744122	2.4
147456.00000000003	0.0001616272606762509	23.821	3.393350025004887	2.4
186624.0	0.00017440427627368778	32.435	7.823436371612269	2.4
230399.99999999997	0.00019251786634171713	44.214	14.678935829782702	2.4
278784.0	0.00021573108223008503	60.17	25.19951340843781	2.4
331775.99999999994	0.00022633773713112205	75.01	37.35422343704143	2.4
389376.0	0.00024632209586961237	95.8274	54.88856857020445	2.4
451583.9999999999	0.00027509537713984376	124.1762	79.77818370280482	2.4
518399.99999999994	0.0002905336284021726	150.6754	106.54389943855456	2.4
589824.0000000001	0.00031135516044979676	183.6344	141.29867885457088	2.4
665855.9999999998	0.0003363977043276886	223.9598	185.3335549386924	2.4
746496.0	0.0003534844275660852	264.179	233.66997316338635	2.4
831743.9999999999	0.00036833037372139936	306.4004	286.99927315490066	2.4
921599.9999999999	0.00037839188870202284	348.5668	343.7324917000498	2.4
2704.000000000001	0.00024466162144805634	0.6574	-0.8762260522214276	2.6
